Year      Month     Day       NO2+NO3_mg/l        Kjeldahl N_mg/l     Q_Ml/d    
2017      1         9         0.07                0.3                 895.76              
2017      1         16        0.068               0.25                883.9               
2017      1         23        0.073               0.21                934.91              
2017      1         30        0.071               0.25                685.56              
2017      2         6         0.1                 0.29                819.55              
2017      2         13        0.048               0.14                3221.77             
2017      2         20        0.13                0.21                710.74              
2017      2         27        0.11                0.16                564.13              
2017      3         6         0.058               0.2                 564.97              
2017      3         14        0.038               0.24                715.98              
2017      3         20        0.11                0.22                540.46              
2017      3         27        0.098               0.21                624.44              
2017      4         3         0.094               0.17                547.44              
2017      4         10        0.062               0.21                1275.29             
2017      4         18        0.1                 0.21                488.74              
2017      4         26        0.1                 0.27                965.2               
2017      5         1         0.1                 0.21                541.5               
2017      5         8         0.11                0.13                508.5               
2017      5         15        0.04                0.2                 2042.38             
2017      5         22        0.13                0.19                491.82              
2017      5         29        0.12                0.19                662.85              
2017      6         5         0.12                0.14                495.14              
2017      6         13        0.11                0.13                451.08              
2017      6         19        0.1                 0.11                431.84              
2017      6         26        0.12                0.13                424.64              
2017      7         3         0.081               0.25                443.14              
2017      7         10        0.12                0.18                552.75              
2017      7         17        0.1                 0.21                478.17              
2017      7         24        0.072               0.22                1056.7              
2017      7         31        0.058               0.17                1084.17             
2017      8         7         0.17                0.66                2065.76             
2017      8         14        0.12                0.2                 870.44              
2017      8         21        0.22                0.22                2454.64             
2017      8         28        0.16                0.15                1662.8              
2017      9         4         0.17                0.14                1031.54             
2017      9         11        0.11                0.14                1177.13             
2017      9         18        0.08                0.17                1371.74             
2017      9         25        0.065               0.2                 1174.0              
2017      10        2         0.07                0.18                965.21              
2017      10        9         0.093               0.18                1096.28             
2017      10        17        0.077               0.31                923.67              
2017      10        23        0.071               0.23                1370.03             
2017      10        30        0.074               0.29                1112.66             
2017      11        8         0.069               0.21                824.05              
2017      11        13        0.09                0.23                750.55              
2017      11        20        0.074               0.26                776.87              
2017      11        27        0.096               0.26                748.02              
2017      12        4         0.12                0.32                1864.34             
2017      12        11        0.057               0.19                1020.59             
2017      12        18        0.055               0.29                873.53              
2017      12        27        0.044               0.32                742.77              
2018      1         2         0.043               0.29                2851.55             
2018      1         8         0.073               0.23                630.44              
2018      1         15        0.052               0.22                686.29              
2018      1         22        0.077               0.22                556.18              
2018      1         29        0.036               0.15                1402.33             
2018      2         5         0.068               0.23                529.61              
2018      2         12        0.069               0.25                484.63              
2018      2         19        0.051               0.23                477.06              
2018      2         26        0.029               0.16                1588.37             
2018      3         5         0.057               0.21                473.2               
2018      3         13        0.055               0.22                444.82              
2018      3         19        0.048               0.17                452.94              
2018      3         26        0.046               0.22                2078.65             
2018      4         3         0.051               0.27                473.56              
2018      4         9         0.044               0.29                452.24              
2018      4         16        0.039               0.21                703.18              
2018      4         23        0.031               0.19                1546.69             
2018      4         30        0.049               0.18                508.69              
2018      5         7         0.063               0.21                545.5               
2018      5         14        0.096               0.25                638.27              
2018      5         21        0.047               0.23                3041.17             
2018      5         28        0.069               0.15                730.98              
2018      6         4         0.051               0.18                2364.8              
2018      6         12        0.091               0.22                860.9               
2018      6         18        0.14                0.26                1012.38             
2018      6         25        0.1                 0.12                641.4               
2018      7         3         0.073               0.18                795.77              
2018      7         9         0.075               0.14                2054.51             
2018      7         16        0.077               0.15                849.11              
2018      7         23        0.057               0.2                 1388.89             
2018      7         30        0.054               0.2                 1486.79             
2018      8         6         0.066               0.14                2397.06             
2018      8         13        0.075               0.17                4102.1              
2018      8         20        0.067               0.16                4539.36             
2018      8         27        0.054               0.19                5036.7              
2018      9         3         0.053               0.16                5298.35             
2018      9         10        0.05                0.14                7691.33             
2018      9         17        0.052               0.11                8574.15             
2018      9         24        0.043               0.15                9094.81             
2018      10        4         0.056               0.11                9426.69             
2018      10        8         0.049               0.1                 7830.96             
2018      10        15        0.018               0.17                9413.94             
2018      10        22        0.044               0.17                9432.63             
2018      10        29        0.044               0.12                7524.46             
2018      11        7         0.065               0.19                7447.2              
2018      11        12        0.038               0.14                7570.83             
2018      11        19        0.04                0.11                9584.32             
2018      11        26        0.05                0.1                 9210.57             
2018      12        3         0.035               0.14                7318.21             
2018      12        10        0.044               0.12                8485.09             
2018      12        17        0.038               0.2                 6944.48             
2018      12        27        0.044               0.13                4949.69             
